period,party,label_l2,meeting_count,mention_count,party_meetings,party_total_chars,meeting_presence_rate,mentions_per_10k_chars
2017-Q3,국민의당,인공지능·디지털 정부,0,0,3,36070,0.0,0.0
2017-Q3,국민의당,재난·안전,1,52,3,36070,0.333333,14.416413
2017-Q3,국민의당,정부혁신·행정지원,2,87,3,36070,0.666667,24.119767
2017-Q3,국민의당,지방재정·기타,3,88,3,36070,1.0,24.397006
2017-Q3,국민의당,지방행정,0,0,3,36070,0.0,0.0
2017-Q3,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,국민의힘,지방행정,0,0,0,0,0.0,0.0
2017-Q3,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,기본소득당,지방행정,0,0,0,0,0.0,0.0
2017-Q3,더불어민주당,인공지능·디지털 정부,0,0,3,69860,0.0,0.0
2017-Q3,더불어민주당,재난·안전,2,86,3,69860,0.666667,12.310335
2017-Q3,더불어민주당,정부혁신·행정지원,2,210,3,69860,0.666667,30.06012
2017-Q3,더불어민주당,지방재정·기타,2,199,3,69860,0.666667,28.485543
2017-Q3,더불어민주당,지방행정,0,0,3,69860,0.0,0.0
2017-Q3,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,미래통합당,지방행정,0,0,0,0,0.0,0.0
2017-Q3,미분류,인공지능·디지털 정부,0,0,3,139146,0.0,0.0
2017-Q3,미분류,재난·안전,2,315,3,139146,0.666667,22.638092
2017-Q3,미분류,정부혁신·행정지원,3,400,3,139146,1.0,28.746784
2017-Q3,미분류,지방재정·기타,3,376,3,139146,1.0,27.021977
2017-Q3,미분류,지방행정,1,10,3,139146,0.333333,0.71867
2017-Q3,새누리당,인공지능·디지털 정부,0,0,3,71951,0.0,0.0
2017-Q3,새누리당,재난·안전,1,94,3,71951,0.333333,13.064447
2017-Q3,새누리당,정부혁신·행정지원,3,250,3,71951,1.0,34.745869
2017-Q3,새누리당,지방재정·기타,3,249,3,71951,1.0,34.606885
2017-Q3,새누리당,지방행정,1,1,3,71951,0.333333,0.138983
2017-Q3,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,새로운미래,지방행정,0,0,0,0,0.0,0.0
2017-Q3,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,열린민주당,지방행정,0,0,0,0,0.0,0.0
2017-Q3,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,정의당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,정의당,지방행정,0,0,0,0,0.0,0.0
2017-Q3,조국혁신당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,조국혁신당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,조국혁신당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,조국혁신당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2017-Q3,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q3,진보당,재난·안전,0,0,0,0,0.0,0.0
2017-Q3,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q3,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q3,진보당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,국민의당,인공지능·디지털 정부,0,0,5,259287,0.0,0.0
2017-Q4,국민의당,재난·안전,2,87,5,259287,0.4,3.355355
2017-Q4,국민의당,정부혁신·행정지원,4,437,5,259287,0.8,16.853911
2017-Q4,국민의당,지방재정·기타,4,529,5,259287,0.8,20.402103
2017-Q4,국민의당,지방행정,2,82,5,259287,0.4,3.162519
2017-Q4,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,국민의힘,지방행정,0,0,0,0,0.0,0.0
2017-Q4,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,기본소득당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,더불어민주당,인공지능·디지털 정부,0,0,6,665612,0.0,0.0
2017-Q4,더불어민주당,재난·안전,2,811,6,665612,0.333333,12.184276
2017-Q4,더불어민주당,정부혁신·행정지원,5,1469,6,665612,0.833333,22.069915
2017-Q4,더불어민주당,지방재정·기타,5,3641,6,665612,0.833333,54.701538
2017-Q4,더불어민주당,지방행정,2,760,6,665612,0.333333,11.418063
2017-Q4,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,미래통합당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,미분류,인공지능·디지털 정부,0,0,6,689866,0.0,0.0
2017-Q4,미분류,재난·안전,2,416,6,689866,0.333333,6.030157
2017-Q4,미분류,정부혁신·행정지원,5,2610,6,689866,0.833333,37.833434
2017-Q4,미분류,지방재정·기타,5,2452,6,689866,0.833333,35.543134
2017-Q4,미분류,지방행정,2,368,6,689866,0.333333,5.334369
2017-Q4,새누리당,인공지능·디지털 정부,0,0,6,646867,0.0,0.0
2017-Q4,새누리당,재난·안전,2,532,6,646867,0.333333,8.224256
2017-Q4,새누리당,정부혁신·행정지원,5,2241,6,646867,0.833333,34.643907
2017-Q4,새누리당,지방재정·기타,5,2944,6,646867,0.833333,45.511674
2017-Q4,새누리당,지방행정,2,496,6,646867,0.333333,7.667728
2017-Q4,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,새로운미래,지방행정,0,0,0,0,0.0,0.0
2017-Q4,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,열린민주당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,정의당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,정의당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,조국혁신당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,조국혁신당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,조국혁신당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,조국혁신당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2017-Q4,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2017-Q4,진보당,재난·안전,0,0,0,0,0.0,0.0
2017-Q4,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2017-Q4,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2017-Q4,진보당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,국민의당,인공지능·디지털 정부,0,0,4,62100,0.0,0.0
2018-Q1,국민의당,재난·안전,2,100,4,62100,0.5,16.10306
2018-Q1,국민의당,정부혁신·행정지원,3,77,4,62100,0.75,12.399356
2018-Q1,국민의당,지방재정·기타,2,27,4,62100,0.5,4.347826
2018-Q1,국민의당,지방행정,1,31,4,62100,0.25,4.991948
2018-Q1,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,국민의힘,지방행정,0,0,0,0,0.0,0.0
2018-Q1,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,기본소득당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,더불어민주당,인공지능·디지털 정부,1,3,5,188136,0.2,0.159459
2018-Q1,더불어민주당,재난·안전,4,694,5,188136,0.8,36.888209
2018-Q1,더불어민주당,정부혁신·행정지원,4,336,5,188136,0.8,17.859421
2018-Q1,더불어민주당,지방재정·기타,3,127,5,188136,0.6,6.750436
2018-Q1,더불어민주당,지방행정,2,4,5,188136,0.4,0.212612
2018-Q1,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,미래통합당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,미분류,인공지능·디지털 정부,1,33,5,282965,0.2,1.166222
2018-Q1,미분류,재난·안전,4,829,5,282965,0.8,29.29691
2018-Q1,미분류,정부혁신·행정지원,5,462,5,282965,1.0,16.327108
2018-Q1,미분류,지방재정·기타,3,141,5,282965,0.6,4.982948
2018-Q1,미분류,지방행정,2,49,5,282965,0.4,1.731663
2018-Q1,새누리당,인공지능·디지털 정부,1,3,4,117815,0.25,0.254637
2018-Q1,새누리당,재난·안전,4,463,4,117815,1.0,39.298901
2018-Q1,새누리당,정부혁신·행정지원,4,281,4,117815,1.0,23.850953
2018-Q1,새누리당,지방재정·기타,2,76,4,117815,0.5,6.450791
2018-Q1,새누리당,지방행정,1,2,4,117815,0.25,0.169758
2018-Q1,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,새로운미래,지방행정,0,0,0,0,0.0,0.0
2018-Q1,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,열린민주당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,정의당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,정의당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,조국혁신당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,조국혁신당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,조국혁신당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,조국혁신당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2018-Q1,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q1,진보당,재난·안전,0,0,0,0,0.0,0.0
2018-Q1,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q1,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q1,진보당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,국민의당,인공지능·디지털 정부,0,0,1,12759,0.0,0.0
2018-Q2,국민의당,재난·안전,1,2,1,12759,1.0,1.567521
2018-Q2,국민의당,정부혁신·행정지원,1,67,1,12759,1.0,52.511952
2018-Q2,국민의당,지방재정·기타,0,0,1,12759,0.0,0.0
2018-Q2,국민의당,지방행정,0,0,1,12759,0.0,0.0
2018-Q2,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,국민의힘,지방행정,0,0,0,0,0.0,0.0
2018-Q2,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,기본소득당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,더불어민주당,인공지능·디지털 정부,0,0,1,23031,0.0,0.0
2018-Q2,더불어민주당,재난·안전,1,7,1,23031,1.0,3.039382
2018-Q2,더불어민주당,정부혁신·행정지원,1,129,1,23031,1.0,56.011463
2018-Q2,더불어민주당,지방재정·기타,0,0,1,23031,0.0,0.0
2018-Q2,더불어민주당,지방행정,0,0,1,23031,0.0,0.0
2018-Q2,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,미래통합당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,미분류,인공지능·디지털 정부,0,0,1,23359,0.0,0.0
2018-Q2,미분류,재난·안전,1,16,1,23359,1.0,6.849608
2018-Q2,미분류,정부혁신·행정지원,1,342,1,23359,1.0,146.410377
2018-Q2,미분류,지방재정·기타,0,0,1,23359,0.0,0.0
2018-Q2,미분류,지방행정,0,0,1,23359,0.0,0.0
2018-Q2,새누리당,인공지능·디지털 정부,0,0,1,20185,0.0,0.0
2018-Q2,새누리당,재난·안전,1,6,1,20185,1.0,2.972504
2018-Q2,새누리당,정부혁신·행정지원,1,163,1,20185,1.0,80.753034
2018-Q2,새누리당,지방재정·기타,0,0,1,20185,0.0,0.0
2018-Q2,새누리당,지방행정,0,0,1,20185,0.0,0.0
2018-Q2,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,새로운미래,지방행정,0,0,0,0,0.0,0.0
2018-Q2,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,열린민주당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,정의당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,정의당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,조국혁신당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,조국혁신당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,조국혁신당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,조국혁신당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2018-Q2,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q2,진보당,재난·안전,0,0,0,0,0.0,0.0
2018-Q2,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q2,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q2,진보당,지방행정,0,0,0,0,0.0,0.0
2018-Q3,국민의당,인공지능·디지털 정부,0,0,8,82296,0.0,0.0
2018-Q3,국민의당,재난·안전,3,155,8,82296,0.375,18.834451
2018-Q3,국민의당,정부혁신·행정지원,6,189,8,82296,0.75,22.965879
2018-Q3,국민의당,지방재정·기타,3,64,8,82296,0.375,7.776806
2018-Q3,국민의당,지방행정,2,38,8,82296,0.25,4.617478
2018-Q3,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,국민의힘,지방행정,0,0,0,0,0.0,0.0
2018-Q3,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,기본소득당,지방행정,0,0,0,0,0.0,0.0
2018-Q3,더불어민주당,인공지능·디지털 정부,0,0,8,469370,0.0,0.0
2018-Q3,더불어민주당,재난·안전,5,1127,8,469370,0.625,24.010908
2018-Q3,더불어민주당,정부혁신·행정지원,6,1009,8,469370,0.75,21.4969
2018-Q3,더불어민주당,지방재정·기타,3,385,8,469370,0.375,8.202484
2018-Q3,더불어민주당,지방행정,3,337,8,469370,0.375,7.179837
2018-Q3,미래통합당,인공지능·디지털 정부,0,0,1,4864,0.0,0.0
2018-Q3,미래통합당,재난·안전,1,34,1,4864,1.0,69.901316
2018-Q3,미래통합당,정부혁신·행정지원,0,0,1,4864,0.0,0.0
2018-Q3,미래통합당,지방재정·기타,0,0,1,4864,0.0,0.0
2018-Q3,미래통합당,지방행정,0,0,1,4864,0.0,0.0
2018-Q3,미분류,인공지능·디지털 정부,0,0,8,389464,0.0,0.0
2018-Q3,미분류,재난·안전,2,1806,8,389464,0.25,46.371423
2018-Q3,미분류,정부혁신·행정지원,6,1199,8,389464,0.75,30.785901
2018-Q3,미분류,지방재정·기타,3,440,8,389464,0.375,11.297578
2018-Q3,미분류,지방행정,2,31,8,389464,0.25,0.795966
2018-Q3,새누리당,인공지능·디지털 정부,0,0,8,287219,0.0,0.0
2018-Q3,새누리당,재난·안전,3,667,8,287219,0.375,23.222698
2018-Q3,새누리당,정부혁신·행정지원,6,717,8,287219,0.75,24.96353
2018-Q3,새누리당,지방재정·기타,3,355,8,287219,0.375,12.359907
2018-Q3,새누리당,지방행정,2,160,8,287219,0.25,5.570662
2018-Q3,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,새로운미래,지방행정,0,0,0,0,0.0,0.0
2018-Q3,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,열린민주당,지방행정,0,0,0,0,0.0,0.0
2018-Q3,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,정의당,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,정의당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,정의당,지방행정,0,0,0,0,0.0,0.0
2018-Q3,조국혁신당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,조국혁신당,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,조국혁신당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,조국혁신당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,조국혁신당,지방행정,0,0,0,0,0.0,0.0
2018-Q3,진보당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q3,진보당,재난·안전,0,0,0,0,0.0,0.0
2018-Q3,진보당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q3,진보당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q3,진보당,지방행정,0,0,0,0,0.0,0.0
2018-Q4,국민의당,인공지능·디지털 정부,0,0,6,454749,0.0,0.0
2018-Q4,국민의당,재난·안전,3,1021,6,454749,0.5,22.451946
2018-Q4,국민의당,정부혁신·행정지원,3,303,6,454749,0.5,6.663016
2018-Q4,국민의당,지방재정·기타,6,3439,6,454749,1.0,75.624136
2018-Q4,국민의당,지방행정,2,11,6,454749,0.333333,0.241892
2018-Q4,국민의힘,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,국민의힘,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,국민의힘,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q4,국민의힘,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q4,국민의힘,지방행정,0,0,0,0,0.0,0.0
2018-Q4,기본소득당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,기본소득당,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,기본소득당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q4,기본소득당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q4,기본소득당,지방행정,0,0,0,0,0.0,0.0
2018-Q4,더불어민주당,인공지능·디지털 정부,0,0,9,1469468,0.0,0.0
2018-Q4,더불어민주당,재난·안전,4,3143,9,1469468,0.444444,21.388693
2018-Q4,더불어민주당,정부혁신·행정지원,3,1196,9,1469468,0.333333,8.139
2018-Q4,더불어민주당,지방재정·기타,7,13435,9,1469468,0.777778,91.427646
2018-Q4,더불어민주당,지방행정,6,441,9,1469468,0.666667,3.001086
2018-Q4,미래통합당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,미래통합당,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,미래통합당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q4,미래통합당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q4,미래통합당,지방행정,0,0,0,0,0.0,0.0
2018-Q4,미분류,인공지능·디지털 정부,0,0,7,3035542,0.0,0.0
2018-Q4,미분류,재난·안전,4,1887,7,3035542,0.571429,6.216353
2018-Q4,미분류,정부혁신·행정지원,3,1116,7,3035542,0.428571,3.676444
2018-Q4,미분류,지방재정·기타,7,15923,7,3035542,1.0,52.455212
2018-Q4,미분류,지방행정,3,413,7,3035542,0.428571,1.360548
2018-Q4,새누리당,인공지능·디지털 정부,0,0,7,847083,0.0,0.0
2018-Q4,새누리당,재난·안전,4,1948,7,847083,0.571429,22.996566
2018-Q4,새누리당,정부혁신·행정지원,3,1297,7,847083,0.428571,15.311369
2018-Q4,새누리당,지방재정·기타,7,7006,7,847083,1.0,82.707362
2018-Q4,새누리당,지방행정,4,317,7,847083,0.571429,3.742254
2018-Q4,새로운미래,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,새로운미래,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,새로운미래,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q4,새로운미래,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q4,새로운미래,지방행정,0,0,0,0,0.0,0.0
2018-Q4,열린민주당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,열린민주당,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,열린민주당,정부혁신·행정지원,0,0,0,0,0.0,0.0
2018-Q4,열린민주당,지방재정·기타,0,0,0,0,0.0,0.0
2018-Q4,열린민주당,지방행정,0,0,0,0,0.0,0.0
2018-Q4,정의당,인공지능·디지털 정부,0,0,0,0,0.0,0.0
2018-Q4,정의당,재난·안전,0,0,0,0,0.0,0.0
2018-Q4,정의당,정부혁신·행정지원,0,0,0,0,0.0,0.0
